분류명,번호,예전주소,현재주소,경도,위도,업데이트일시
30200BITBIT000000506,지족초등학교,열매마을아파트107동앞 / 열매마을아파트303동건너,열매마을아파트107동앞 / 열매마을아파트303동건너,127.317712301,36.3800733504,2015-05-19 11:36:42
30200BITBIT000000507,도룡지구대,유성구 가정동 394-2 도룡파출소 앞,유성구 가정동 394-2 도룡파출소 앞,127.376539227,36.3854847665,2015-05-19 11:36:42
30200BITBIT000000508,대화동주민센터,오리로스 주물럭 앞 / 태평양 대전공장 건너,오리로스 주물럭 앞 / 태평양 대전공장 건너,127.411999731,36.3672356559,2015-05-19 11:36:42
30200BITBIT000000646,서대전역입구,태평동 278-70번지선,태평동 278-70번지선,127.400607814,36.3250578807,2015-05-19 11:36:42
30200BITBIT000000647,목동네거리,목동 15-3,목동 15-3,127.412664715,36.3349749507,2015-05-19 11:36:42
30200BITBIT000000648,문화동주공아파트,문화동 757번지선,문화동 757번지선,127.399614272,36.3104250172,2015-05-19 11:36:42
30200BITBIT000000649,한밭종합운동장,부사동 94-28번지선,부사동 94-28번지선,127.43278546,36.3171022571,2015-05-19 11:36:42
30200BITBIT000000650,유등마을아파트,태평동 343-2 254-4번지선,태평동 343-2 254-4번지선,127.398334548,36.3305845611,2015-05-19 11:36:42
30200BITBIT000000651,유등마을아파트,태평동 343-2 254-4번지선,태평동 343-2 254-4번지선,127.398014666,36.3305785822,2015-05-19 11:36:42
30200CTVPOC379151834,071.갈마동 345-19번지 (갈마2동 공영주차장 입구),갈마동 348-6번지,갈마동 348-6번지,127.3728,36.3471,2015-05-19 11:36:46
30200CTVPOC379151865,075.갈마동 406-2번지 (샤토빌리지),갈마동 406-2번지,갈마동 406-2번지,127.3699,36.3446,2015-05-19 11:36:46
30200CTVPOC379151896,074.갈마동 398-23번지 (한솔빌라 정문),갈마동 398-23번지,갈마동 398-23번지,127.3723,36.3454,2015-05-19 11:36:46
30200CTVPOC379264560,072.갈마동 396-19 (유명빌라 정문),갈마동 396-19,갈마동 396-19,127.3712,36.3453,2015-05-19 11:36:46
30200CTVPOC379264607,076.탄방동 64-2 (씨티빌 정문),탄방동 64-2,탄방동 64-2,127.3944,36.3446,2015-05-19 11:36:46
30200CTVPOC379264654,083.장대동 270-12번지 (하이클라스 미용실),장대동 270-12번지,장대동 270-12번지,127.333666,36.36013804,2015-05-19 11:36:46
30200CTVPOC379264701,084.장대동 279-1번지 (한밭추어탕 앞),장대동 279-1번지,장대동 279-1번지,127.3354,36.3593,2015-05-19 11:36:46
30200CTVPOC379264716,079.상대동 438-21번지 (쁘띠메종 빌라),상대동 438-21번지,상대동 438-21번지,127.3332,36.3476,2015-05-19 11:36:46
30200CTVPOC379264747,082.신성동 146-6 (샬롬빌 옆),신성동 146-6,신성동 146-6,127.3515,36.3894,2015-05-19 11:36:46
30200CTVPOC610667380,007.신선암근린공원,"관저중로 65(관저2동 1151 / 신선암공원,선암초)","관저중로 65(관저2동 1151 / 신선암공원,선암초)",127.3345232,36.2981679,2015-05-19 11:36:46
30200CTVPOC610688689,008.원앙초교,도안대로 98(관저1동 49-20 / 원앙초교 정문),도안대로 98(관저1동 49-20 / 원앙초교 정문),127.3368582,36.3104925,2015-05-19 11:36:46
30200CTVPOC610709079,015.선암어린이공원,"관저로129번길 26(관저2동 1063 / 선암어린이공원,노인보호)","관저로129번길 26(관저2동 1063 / 선암어린이공원,노인보호)",127.3363261,36.3001406,2015-05-19 11:36:46
30200CTVPOC610736145,016.무궁화용사촌 경로당,"영골길 82-127(기성동-오동355-7 / 무궁화용사촌,경로당)","영골길 82-127(기성동-오동355-7 / 무궁화용사촌,경로당)",127.3094863,36.2261549,2015-05-19 11:36:46
30200CTVPOC610772914,009.관저우체국옆,관저북로 26(관저1동 999-1 / 관저우체국옆 4거리),관저북로 26(관저1동 999-1 / 관저우체국옆 4거리),127.3372876,36.3043988,2015-05-19 11:36:46
30200CTVPOC610791447,010.문애회관옆,관저동로105번길 20(관저2동 1199 / 관저문에회관옆),관저동로105번길 20(관저2동 1199 / 관저문에회관옆),127.3390082,36.3015264,2015-05-19 11:36:46
30200CTVPOC610812414,011.흑석사거리,"금평3길 17(기성동-흑석동 975 흑석4거리, 오복슈퍼앞)","금평3길 17(기성동-흑석동 975 흑석4거리, 오복슈퍼앞)",127.3404996,36.2544008,2015-05-19 11:36:46
30200CTVPOC610843193,012.두레박공원,"세점길 11(기성동- 흑성동842 / 두레박공원,우체국)","세점길 11(기성동- 흑성동842 / 두레박공원,우체국)",127.3400469,36.2550727,2015-05-19 11:36:46
30200CTVPOC610866468,013.금평공원,"금평4길 11(기성동- 흑석동 983 / 금평공원,기성농협)","금평4길 11(기성동- 흑석동 983 / 금평공원,기성농협)",127.3417001,36.2541195,2015-05-19 11:36:46
30200CTVPOC610888932,014.대자연유치원,"관저동로 164(관저1동 1898 / 대자연유치원,건양대옆)","관저동로 164(관저1동 1898 / 대자연유치원,건양대옆)",127.3407666,36.3069461,2015-05-19 11:36:46
30200CTVPOC610915515,017.관저동 국민은행,관저중로94번길(관저2동 1016 / 국민은행 앞),관저중로94번길(관저2동 1016 / 국민은행 앞),127.3352655,36.3005546,2015-05-19 11:36:46
30200CTVPOC610938057,027.원앙초등학교,"관저북로92(관저1동 984-1 / 원앙초 정문,나은유치원)","관저북로92(관저1동 984-1 / 원앙초 정문,나은유치원)",127.3372015,36.3096712,2015-05-19 11:36:46
30200CTVPOC611013437,018.만수어린이공원,"(관저1동 1000 / 만수어린이공원,원앙4단지)","(관저1동 1000 / 만수어린이공원,원앙4단지)",127.3390708,36.3035794,2015-05-19 11:36:46
30200CTVPOC611045230,019.금성어린이공원,"(관저1동 991 / 금성어린이공원,대자연마을)","(관저1동 991 / 금성어린이공원,대자연마을)",127.3389373,36.3063177,2015-05-19 11:36:46
30200CTVPOC611064964,020.봉우재어린이공원,"(관저1동 985 / 봉우재어린이공원,원앙2단지)","(관저1동 985 / 봉우재어린이공원,원앙2단지)",127.3385035,36.3090327,2015-05-19 11:36:46
30200CTVPOC611133557,021.원앙어린이집,"(관저1동 1004 / 원앙어린이공원,원앙1단지)","(관저1동 1004 / 원앙어린이공원,원앙1단지)",127.3355567,36.309494,2015-05-19 11:36:46
30200CTVPOC611154602,022.모롱이어린이공원,"(관저2동 1421 / 모롱이어린이공원,느리울11단지)","(관저2동 1421 / 모롱이어린이공원,느리울11단지)",127.3431492,36.3018001,2015-05-19 11:36:46
30200CTVPOC611172714,023.돌샘어린이공원,"(관저2동 1149 / 돌샘어린이공원,구봉8단지)","(관저2동 1149 / 돌샘어린이공원,구봉8단지)",127.3311908,36.2974801,2015-05-19 11:36:46
30200CTVPOC611194632,024.서당어린이공원,"(관저2동 1145 / 서당어린이공원,구봉7단지)","(관저2동 1145 / 서당어린이공원,구봉7단지)",127.328673,36.2972732,2015-05-19 11:36:46
30200CTVPOC611215099,025.대전숲어린이집 앞,"계백로776번길 115(관저2동 842-2 / 대전숲어린이집,구봉산)","계백로776번길 115(관저2동 842-2 / 대전숲어린이집,구봉산)",127.3222392,36.2846823,2015-05-19 11:36:46
30200CTVPOC611232883,026.느리울초교,"관저로196(관저2동 1397 / 느리울초교,신호등,공원앞)","관저로196(관저2동 1397 / 느리울초교,신호등,공원앞)",127.3433739,36.2990932,2015-05-19 11:36:46
30200CTVPOC611276486,036.새아름공원  근린상가,관저동로93번길 55(관저2동 1247 / 새아름공원 옆),관저동로93번길 55(관저2동 1247 / 새아름공원 옆),127.33718,36.3006438,2015-05-19 11:36:46
30200CTVPOC611297124,037.찬샘공원  느리울@13,관저동로 42(관저2동 1393 / 찬샘어린이공원),관저동로 42(관저2동 1393 / 찬샘어린이공원),127.3407698,36.295587,2015-05-19 11:36:46
30200CTVPOC611320275,044.느리울초후문  육교밑,"관저로 196(관저2동 1396 / 느리울초교 후문,육교)","관저로 196(관저2동 1396 / 느리울초교 후문,육교)",127.3435861,36.2974721,2015-05-19 11:36:46
30200CTVPOC611339432,038.느리울공원  @상가쪽,"관저동로90번길 16(관저2동 1397 느리울공원,상가쪽)","관저동로90번길 16(관저2동 1397 느리울공원,상가쪽)",127.3419338,36.2997678,2015-05-19 11:36:46
30200CTVPOC611359774,039.기성초정문앞  기성지역,기성초교길 42(기성동-매노동 163 / 기성초교 정문),기성초교길 42(기성동-매노동 163 / 기성초교 정문),127.3381197,36.24967,2015-05-19 11:36:46
30200CTVPOC611411832,040.우정유치원,"관저서로 47(관저2동 1146 / 우정유치원,구봉고4가)","관저서로 47(관저2동 1146 / 우정유치원,구봉고4가)",127.3299285,36.2963432,2015-05-19 11:36:46
30200CTVPOC611447494,041.느리울유치원,"구봉로147번길 64(관저2동 1342 / 느리울유치원,카센터)","구봉로147번길 64(관저2동 1342 / 느리울유치원,카센터)",127.3383082,36.2993749,2015-05-19 11:36:46
30200CTVPOC611471658,042.구봉초등학교,관저서로 70(관저2동 1147 / 구봉초교 정문앞),관저서로 70(관저2동 1147 / 구봉초교 정문앞),127.3302689,36.2987422,2015-05-19 11:36:46
30200BITBIT000000710,구암119안전센터,구암동 606-16,구암동 606-16,127.332648383,36.3513425747,2015-05-19 11:36:42
30200BITBIT000000711,그린아파트,송강동 그린아파트 318동앞,송강동 그린아파트 318동앞,127.383173681,36.4306138599,2015-05-19 11:36:42
30200BITBIT000000712,북대전농협,송강동 49-11,송강동 49-11,127.386399606,36.4354015967,2015-05-19 11:36:42
30200BITBIT000000714,열매마을4.5단지,,,127.319606273,36.3758655907,2015-05-19 11:36:42
30200BITBIT000000715,문지초등학교입구,문지동 103-1,문지동 103-1,127.404772541,36.3960479265,2015-05-19 11:36:42
30200BITBIT000000716,대덕터널입구,도룡동 383-31,도룡동 383-31,127.379599331,36.3884729215,2015-05-19 11:36:42
30200BITBIT000000717,KT유성지사,장대동 148-2,장대동 148-2,127.334651135,36.3621876467,2015-05-19 11:36:42
30200BITBIT000000719,구즉동,봉산동 933-3,봉산동 933-3,127.385838142,36.4373783439,2015-05-19 11:36:42
30200BITBIT000000721,계산동,계산동 24번지 3호,계산동 24번지 3호,127.311456616,36.3260291664,2015-05-19 11:36:42
30200BITBIT000000722,샘물타운아파트,원내동 384번지,원내동 384번지,127.322105567,36.299696312,2015-05-19 11:36:42
30200BITBIT000000723,복용2통,복명동 262-1,복명동 262-1,127.318686342,36.34079873,2015-05-19 11:36:42
30200BITBIT000000724,신탄진동,신탄진동 120-1,신탄진동 120-1,127.430478054,36.451478023600004,2015-05-19 11:36:42
30200BITBIT000000727,선비마을2단지,송촌동 444앞,송촌동 444앞,127.440156341,36.3687202382,2015-05-19 11:36:42
30200BITBIT000000728,선비마을3단지,송촌동 461/1앞,송촌동 461/1앞,127.440077154,36.3681364617,2015-05-19 11:36:42
30200BITBIT000000729,한국타이어후문,목상동 15-1,목상동 15-1,127.415777079,36.4494874308,2015-05-19 11:36:42
30200BITBIT000000731,소월아파트,법동 191/1앞,법동 191/1앞,127.433652555,36.3688447578,2015-05-19 11:36:42
30200BITBIT000000732,대전중앙병원,법동 287/6앞,법동 287/6앞,127.428854388,36.3672010577,2015-05-19 11:36:42
30200BITBIT000000733,읍내네거리,읍내동 450/25앞,읍내동 450/25앞,127.418255406,36.3748955801,2015-05-19 11:36:42
30200BITBIT000000734,덤바위삼거리,대덕구 평촌동 541-8 동대전고등학교,대덕구 평촌동 541-8 동대전고등학교,127.426284287,36.4385071266,2015-05-19 11:36:42
30200BITBIT000000735,선비마을5단지,송촌동 494앞,송촌동 494앞,127.444674379,36.3659491006,2015-05-19 11:36:42
30200BITBIT000000736,오정중학교입구,,,0,0,2015-05-19 11:36:42
30200BITBIT000000737,오정동주민센터입구,오정동 86/3앞,오정동 86/3앞,127.408576106,36.3543243644,2015-05-19 11:36:42
30200BITBIT000000738,기흥기계,신일동 1685-2,신일동 1685-2,127.399683198,36.4409665948,2015-05-19 11:36:42
30200BITBIT000000739,대전이문고,덕암동 3/7앞,덕암동 3/7앞,127.421983933,36.4463122582,2015-05-19 11:36:42
30200BITBIT000000740,한밭대교,,,0,0,2015-05-19 11:36:42
30200BITBIT000000741,남경마을,신탄진 173/8앞,신탄진 173/8앞,127.429733814,36.4452286707,2015-05-19 11:36:42
30200BITBIT000000742,신탄중앙중학교,대덕구 덕암동 43-2 신탄진톨게이트,대덕구 덕암동 43-2 신탄진톨게이트,127.424145176,36.4408796834,2015-05-19 11:36:42
30200BITBIT000000743,대덕구보건소,덕암동 12/3앞,덕암동 12/3앞,127.425302259,36.4434644264,2015-05-19 11:36:42
30200BITBIT000000744,대덕경찰서,신일동 1682/2앞,신일동 1682/2앞,127.407625704,36.4465574069,2015-05-19 11:36:42
30200BITBIT000000745,대화공단삼거리,"대덕구 대화동 5-1 1,2공단입구","대덕구 대화동 5-1 1,2공단입구",127.420206807,36.3681573537,2015-05-19 11:36:42
30200BITBIT000000746,월평주공아파트,월평,월평,127.370419679,36.3624165546,2015-05-19 11:36:42
30200BITBIT000000747,천동휴먼시아,천동 휴먼시아 103동앞,천동 휴먼시아 103동앞,127.444746622,36.3156363428,2015-05-19 11:36:42
30200BITBIT000000748,장동종점,장동 210-5,장동 210-5,127.441442612,36.4170224836,2015-05-19 11:36:42
30200BITBIT000000751,장동2구,장동2구 종점,장동2구 종점,127.442498999,36.395165999,2015-05-19 11:36:42
30200BITBIT000000752,보조댐,용호동 14-1,용호동 14-1,127.452240129,36.4487918181,2015-05-19 11:36:42
30200BITBIT000000753,이현동,이현동 355-1,이현동 355-1,127.467119319,36.4119791871,2015-05-19 11:36:42
30200BITBIT000000754,태평시장,태평시장,태평시장,127.39501894,36.3247449478,2015-05-19 11:36:42
30200BITBIT000000755,산내초등학교,낭월동 45-1,낭월동 45-1,127.469126178,36.2784838203,2015-05-19 11:36:42
30200BITBIT000000756,삼성초등학교,삼성동 111-9,삼성동 111-9,127.4304536,36.3365621334,2015-05-19 11:36:42
30200BITBIT000000757,용전네거리,용전동 182-58,용전동 182-58,127.431989081,36.349932199,2015-05-19 11:36:42
30200BITBIT000000758,인동현대아파트,인동 212-30,인동 212-30,127.438556059,36.3197763645,2015-05-19 11:36:42
30200BITBIT000000760,제2치수교,신흥동 41,신흥동 41,127.444042497,36.3207781638,2015-05-19 11:36:42
30200BITBIT000000761,한국화장품,가양동 421-11,가양동 421-11,127.44378562,36.3488767153,2015-05-19 11:36:42
30200BITBIT000000762,효동주민센터,효동 24번지,효동 24번지,127.440818465,36.3161008655,2015-05-19 11:36:42
30200BITBIT000000763,버드내아파트,유천동 326-15번지선,유천동 326-15번지선,127.392430357,36.319097739,2015-05-19 11:36:42
30200BITBIT000000765,중앙로역7번출구,선화동 10-1번지선,선화동 10-1번지선,127.423668014,36.3302209376,2015-05-19 11:36:42
30200BITBIT000000766,남대전등기소,석교동 7-6번지선,석교동 7-6번지선,127.43921753,36.3108005237,2015-05-19 11:36:42
30200BITBIT000000767,머티네거리,산성동 144-8번지선,산성동 144-8번지선,127.388713293,36.3100989439,2015-05-19 11:36:42
30200BITBIT000000769,태평시장,태평동 382-8번지선,태평동 382-8번지선,127.395282758,36.3248874225,2015-05-19 11:36:42
30200BITBIT000000770,푸른뫼아파트,태평동 339-5번지선,태평동 339-5번지선,127.398881852,36.3284687653,2015-05-19 11:36:42
30200BITBIT000000771,가장교,가장동 30-10(가장교 온누리크리닉건너편),가장동 30-10(가장교 온누리크리닉건너편),127.38774233,36.3287555245,2015-05-19 11:36:42
30200BITBIT000000772,도마교,도마동 180-17,도마동 180-17,127.384055541,36.3113026455,2015-05-19 11:36:42
30200BITBIT000000773,둔산2동주민센터,둔산2동 1336(둔산2동동사무소 세븐일레븐앞),둔산2동 1336(둔산2동동사무소 세븐일레븐앞),127.380962277,36.3534881688,2015-05-19 11:36:42
30200BITBIT000000774,목양마을아파트,목동 24,목동 24,127.406533684,36.3357731453,2015-05-19 11:36:42
30200BITBIT000000775,이마트,둔산2동 609(이마트 건너편),둔산2동 609(이마트 건너편),127.37888758,36.3557423095,2015-05-19 11:36:42
30200BITBIT000000776,코오롱아파트,가장동 160-20(코롱아파트 서우APT102동건너편),가장동 160-20(코롱아파트 서우APT102동건너편),127.370944072,36.3343829375,2015-05-19 11:36:42
30200BITBIT000000777,서우아파트1단지,내동 165,내동 165,127.37082062,36.3339271012,2015-05-19 11:36:42
30200BITBIT000000779,향우네거리,변동 61-21(향우네거리 우리정형외과앞),변동 61-21(향우네거리 우리정형외과앞),127.377875402,36.3226624079,2015-05-19 11:36:42
30200BITBIT000000780,신구교,신일동 1673/2앞,신일동 1673/2앞,127.39576062,36.4388728829,2015-05-19 11:36:42
30200BITBIT000000781,오정철교,오정동 379/12번지,오정동 379/12번지,127.413280058,36.3505396779,2015-05-19 11:36:42
30200BITBIT000000783,효성신탄진공장,신일동 1685/1앞,신일동 1685/1앞,127.404021255,36.444236472,2015-05-19 11:36:42
30200BITBIT000000801,목척교,우리은행앞,우리은행앞,127.429877674,36.3303591798,2015-05-19 11:36:42
